ID,Label,Size
1147,1443546879053107203,2
1148,1448482495729635330,1
1149,1448434935291842561,583
1150,1448426601343975425,23
1151,1447976963147120641,32
1152,1448355354119712776,19
1153,1448195177361854466,207
1154,1448035501810794498,53
1155,1447973197329149955,107
1156,1448437072650461188,79
1157,1447719592760020995,5
1158,1448355381625954307,2
1159,1448338550576095241,56
1160,1448139118710427657,82
1161,1448012978218049536,82
1162,1448324670822895616,1
1163,1448464830751338501,1
1164,1448482303252992001,4
1165,1448266015683514370,19
1166,1447356784465756167,1
1167,1448457016444342278,13
1168,1448255424436883459,4
1169,1447870633329627142,6
1170,1448345727638200321,148
1171,1447486161954357253,4
1172,1448482318461591552,1
1173,1448379102721839104,59
1174,1447995356931936261,392
1175,1448323460229382146,884
1176,1446969345226256389,2
1177,1442778771883388928,27
1178,1447401097585311747,53
1179,1448380569234989057,3
1180,1448255770848645126,134
1181,1445259720659546116,74
1182,1447521069661888516,34
1183,1447539221590421505,39
1184,1443176227557216256,62
1185,1448397160911757313,22
1186,1448205861000679425,23
1187,1448030596685434882,300
1188,1447722630933622793,5
1189,1448472883051728896,1
1190,1448297118775627779,185
1191,1448477322353385473,1
1192,1448201154190450688,47
1193,1447791830691721220,105
1194,1448361621160710145,42
1195,1448353707813482497,146
1196,1448444365647478787,24
1197,1448164044859396098,137
1198,1448435979748970498,7
1199,1448408205386731522,90
1200,1448100991656661005,344
1201,1448213194040774665,29
1202,1447560947757772800,64
1203,1448302593957146635,77
1204,1448461106343784449,6
1205,1448218216791040000,1
1206,1448350835847610379,66
1207,1445721114567643136,4
1208,1448246221685116931,33
1209,1447917471852220416,123
1210,1448070248209559559,96
1211,1448184945848033281,335
1212,1438514446528253953,18
1213,1447696698885619716,24
1214,1448318086721986571,134
1215,1448459876439449600,2
1216,1446396944125861891,358
1217,1447624829310578693,18
1218,1448414293616070656,11
1219,1447955553926455306,45
1220,1445908012481212422,61
1221,1448245125910499329,90
1222,1448242886882041860,13
1223,1448278658615889920,364
1224,1447330213591986182,87
1225,1448204920151162880,33
1226,1448301745814192139,440
1227,1448481986918723584,2
1228,1448346225699340290,26
1229,1448313246075682816,68
1230,1447823470591631360,164
1231,1448459905342455809,2
1232,1448294807453925380,420
1233,1448272420972945414,70
1234,1447860575732654080,49
1235,1448081052682137611,7
1236,1446731311364726786,30
1237,1447624599580012548,33
1238,1447887864348487682,61
1239,1447926044825165834,9
1240,1448054192493383684,8
1241,1448149614167740416,16
1242,1448377610422083585,91
1243,1444838998661373953,1
1244,1448307942663544833,51
1245,1444283595766607874,42
1246,1447874704765685765,4
1247,1448441860062593027,115
1248,1448338264742584324,12
1249,1448312698052042753,5
1250,1448481328505266178,1
1251,1448083116036435968,8
1252,1439763910697971714,15
1253,1448079639897853959,1
1254,1448334194438918149,4
1255,1448157152930000897,8
1256,1447562953465602060,13
1257,1448122669023571970,90
1258,1448104238656081925,3
1259,1448419222330109959,41
1260,1447998042112671745,39
1261,1448403503030751236,10
1262,1448124966231236608,132
1263,1439580648277258244,10
1264,1447941305506705427,7
1265,1448408988547231744,66
1266,1447969456634929153,13
1267,1447907536271675395,18
1268,1448470951390322692,1
1269,1443168962565529609,1
1270,1448060728527650816,167
1271,1448079685317849090,21
1272,1448361091164110853,88
1273,1447667193659940868,2
1274,1447841318546325504,5
1275,1445842697097523203,3
1276,1448117712882917376,33
1277,1448225352703111168,263
1278,1448394696980631563,7
1279,1447862641049751557,5
1280,1448107887641911314,436
1281,1448279952969830407,32
1282,1447857356902047745,99
1283,1448468925633675269,3
1284,1448336430334423045,34
1285,1448479164680466433,1
1286,1443264566025064449,2
1287,1448344564742361092,73
1288,1447988028211961857,26
1289,1448396674095853568,12
1290,1448371193472376837,23
1291,1447263765121097730,31
1292,1446662884352745476,2
1293,1447608129559072768,97
1294,1448357166029713418,2
1295,1448313395950796804,5
1296,1448359864187510785,2
1297,1448431028264046592,269
1298,1448412120136265731,6
1299,1447944370406051846,108
1300,1447643900223492099,66
1301,1447980479412572170,12
1302,1448409852305416206,114
1303,1440725845698514951,17
1304,1448203914902343688,35
1305,1448332773123661829,57
1306,1448290511362605061,33
1307,1441883226461585409,35
1308,1448209403577044994,62
1309,1448009480973602819,214
1310,1447970943096082433,77
1311,1448286268694011905,6
1312,1447502833591463943,1091
1313,1447630001558331395,21
1314,1448455163702755328,4
1315,1448408206053576705,27
1316,1448353118379405314,56
1317,1448362912205004803,36
1318,1448080567174565892,5
1319,1448089533380182018,8
1320,1448480748231659522,1
1321,1448403336454152192,11
1322,1448272554439892995,12
1323,1448442530941517829,4
1324,1448439097324802048,17
1325,1448456810063560704,4
1326,1447909922264522754,100
1327,1448020029170196483,122
1328,1448379638401560578,233
1329,1448481084333871108,1
1330,1448443980665049091,5
1331,1448413395699392513,38
1332,1448476432817078272,3
1333,1448306417698488326,136
1334,1448348224654303232,29
1335,1447913352072663044,27
1336,1447281485409628166,28
1337,1446066206058950660,3
1338,1447671590796226561,2
1339,1448330692518047744,38
1340,1447455419094294529,3
1341,1448092639102910466,188
1342,1448402845657620488,19
1343,1448295589184167936,50
1344,1448245882944507911,72
1345,1447168985384976388,15
1346,1448481022245363724,1
1347,1448046278299066377,56
1348,1448246878626271238,144
1349,1447515077272166400,3
1350,1447890040282091523,19
1351,1448303930031710208,102
1352,1448257217166118916,2
1353,1448205043056869381,138
1354,1448275610053271560,104
1355,1448374826347941888,59
1356,1448465832087011340,7
1357,1448301829779902470,200
1358,1448161109815422976,91
1359,1448338996459761664,79
1360,1448033136814792709,4
1361,1448264251160866827,47
1362,1447650824327364611,27
1363,1448128669914861568,76
1364,1448227182371905537,20
1365,1448465404775518209,1
1366,1447703386850086912,55
1367,1447789186560364551,48
1368,1441620714927312896,22
1369,1448059414515097606,135
1370,1447473667760328707,98
1371,1448080864332632069,35
1372,1448277480238813185,183
1373,1448352410477400069,229
1374,1448312490073468935,246
1375,1448408204094763008,9
1376,1448308785303343108,19
1377,1448187196167663616,1
1378,1448481020756459521,1
1379,1448389536032174080,83
1380,1447265422378635264,14
1381,1448027511716134913,10
1382,1448340578933039110,210
1383,1448458447918276613,37
1384,1448266201466089473,124
1385,1448387078476156928,81
1386,1448402283100770309,7
1387,1445325374594945026,15
1388,1448094891305697282,6
1389,1448015663189176325,91
1390,1448307836685991939,5
1391,1448226116066594820,175
1392,1448337868666048513,113
1393,1447842049231888384,2
1394,1448441330267406338,1
1395,1447899256120127491,18
1396,1447841103458312194,7
1397,1448179126578282497,11
1398,1448449479783428099,3
1399,1441392845986795525,6
1400,1446054207430135812,73
1401,1448272020156739586,5
1402,1448479350634975246,4
1403,1448157717231648775,345
1404,1448027644075945992,19
1405,1448310529479659527,4
1406,1447773781007556614,1
1407,1448468850618429440,1
1408,1447932165967204363,100
1409,1448173349155196935,35
1410,1447650318511230982,11
1411,1447722175780302852,5
1412,1447118221505482756,4
1413,1447395294421954570,3
1414,1448328996417064961,70
1415,1448480581847633920,1
1416,1448383980873654273,49
1417,1448474399925891078,1
1418,1447667941592506372,4
1419,1447919192813064195,7
1420,1448424346926534669,153
1421,1448480368059994115,1
1422,1440131256621142016,34
1423,1447261445796900872,19
1424,1448216740320718850,25
1425,1448476655908016128,4
1426,1448474612161908737,7
1427,1447204934668013569,12
1428,1447254526877184008,74
1429,1448471351296081931,1
1430,1448278982915416067,6
1431,1448049859399933953,21
1432,1444906241306726400,4
1433,1448223965613277185,315
1434,1448321484548677644,113
1435,1447230067025666053,36
1436,1448316128380469251,162
1437,1446932618210000896,1
1438,1447610630555439107,10
1439,1448324292496736258,259
1440,1448362908107386884,31
1441,1448098914226163713,123
1442,1448100654249959424,1124
1443,1444414120816623618,9
1444,1447640250440880131,22
1445,1448436670257324034,7
1446,1447725989748883459,12
1447,1446527732863705108,40
1448,1448455734526631936,4
1449,1448397300775235584,82
1450,1448154837590237186,108
1451,1442766071744712706,32
1452,1448308528603713543,178
1453,1448328157837336577,1
1454,1447736239981989896,1
1455,1447963510466482177,55
1456,1448393657116098560,44
1457,1448302563401641990,152
1458,1447882243666448384,59
1459,1448083087280287749,4
1460,1447675326696509440,12
1461,1448352086291361803,3
1462,1448433498751184899,44
1463,1448474048925560832,2
1464,1448419879258779649,6
1465,1447975400605470724,1
1466,1448132099664347136,30
1467,1447696809569177602,23
1468,1448419152260182026,35
1469,1446030196591710214,2
1470,1448416000387342336,3
1471,1447709850863996928,2
1472,1443561163623735296,1
1473,1448157571429191682,169
1474,1447623725344567305,9
1475,1447950978075045888,93
1476,1447836738240475141,22
1477,1448083497273470977,11
1478,1448169310728249345,23
1479,1438824791725719554,4
1480,1448287280637136900,9
1481,1448336689450176513,91
1482,1440494396022005781,34
1483,1448478904130232325,1
1484,1448171815784771584,24
1485,1446309134807224325,70
1486,1448398591727390721,14
1487,1448447366126837760,36
1488,1448373102803660807,51
1489,1448479940408745987,1
1490,1448386235932807184,34
1491,1448117212246515715,16
1492,1448260819930816514,1
1493,1441509581310636033,2
1494,1447930910800846864,17
1495,1448362913324994561,4
1496,1448083234965934081,1
1497,1448121159950688257,3
1498,1447792483048566785,17
1499,1448275097257644034,72
1500,1446662490654339073,2
1501,1448285280478371844,1
1502,1448467528322256900,2
1503,1448239726318739460,189
1504,1441220751382618114,30
1505,1447742889086238722,8
1506,1448321137453244426,2
1507,1448423453418209283,46
1508,1446822762568355840,47
1509,1448298152738574345,6
1510,1446509773806084101,5
1511,1448340255715864596,2
1512,1448355627248586752,5
1513,1448371259268640774,50
1514,1448219031731900422,18
1515,1447869769181450244,76
1516,1448362906941202436,57
1517,1446586005839093769,1
1518,1447705489723232262,2
1519,1448457581744242691,1
1520,1448451470135738368,8
1521,1447877899319660545,15
1522,1448242328313860101,14
1523,1440731012225400841,36
1524,1448337077746249737,203
1525,1448423350578159618,32
1526,1448053917884035076,55
1527,1447900001284153351,14
1528,1448267866848047115,9
1529,1448469132756889604,1
1530,1447636859379544066,8
1531,1445147597065306116,4
1532,1448378622734069762,118
1533,1448450506867691521,4
1534,1448196813014532096,11
1535,1445500298768764934,10
1536,1447882573460480000,2
1537,1448237721634414593,37
1538,1445346154095517705,2
1539,1447898120986136581,29
1540,1448354223800913928,1
1541,1448389830451343378,13
1542,1447826795215032320,7
1543,1448433886296514560,15
1544,1447981433272758272,1
1545,1448296961791176708,27
1546,1448463085761531904,2
1547,1446552280333836288,103
1548,1448425004241149953,13
1549,1448432333841915906,44
1550,1446562784691560448,9
1551,1448101674497810438,1
1552,1448476311136047111,2
1553,1448378381247160328,15
1554,1448435059376152580,13
1555,1448324407638646784,1
1556,1448290156105060353,122
1557,1447508816006836231,14
1558,1448329637352857602,333
1559,1448415887774699521,8
1560,1447116517007523841,5
1561,1447918128474828803,40
1562,1448026441120206852,142
1563,1447403129960648706,2
1564,1448022291430924294,98
1565,1448081733849686018,218
1566,1443978405196750852,7
1567,1448269715818881029,5
1568,1448362905322369032,13
1569,1394432634319683585,1
1570,1448471637121138689,3
1571,1448064285595287554,1
1572,1435062166806269952,1
1573,1448320117587288074,8
1574,1445352369953419266,29
1575,1448319502760939527,23
1576,1444236294385659910,5
1577,1433437044290764801,1
1578,1448381334750121987,28
1579,1448477223300784134,1
1580,1448211691498471428,49
1581,1447827301547261953,7
1582,1448477382919299074,1
1583,1448474446243586048,1
1584,1448401705444466694,10
1585,1446193831754403844,3
1586,1446114903094226958,2
1587,1446138447979110404,5
1588,1444315226208407556,1
1589,1447447884702617600,4
1590,1448273386011045888,2
1591,1446440696286793782,4
1592,1436761197131542538,1
1593,1447957411742957579,36
1594,1448270923061075975,120
1595,1448289500061331459,53
1596,1448479108678160390,1
1597,1446848222622797827,1
1598,1447948216515837952,64
1599,1447629003708420098,3
1600,1448380591221657600,22
1601,1448227075211493384,50
1602,1448393305855864837,31
1603,1447981127784878080,17
1604,1448029859003895817,15
1605,1448400542611345410,3
1606,1448463806833872899,3
1607,1447959328279961608,156
1608,1448329023642214404,3
1609,1442425341247574020,1
1610,1448243115081359363,153
1611,1447329452547985408,36
1612,1443993135986610176,22
1613,1447708282332745730,1
1614,1448029005001678850,25
1615,1448050675015987206,31
1616,1447134586517921793,7
1617,1447861952164679681,43
1618,1447981646884401159,30
1619,1448316842670497794,31
1620,1447539651166695425,27
1621,1447578060182667271,8
1622,1447638214861365248,5
1623,1447116007290593284,3
1624,1447731048922730496,2
1625,1448371064325636102,13
1626,1448133334484148228,63
1627,1447119613469155328,27
1628,1448474306208358403,1
1629,1448068465370091521,34
1630,1448313169890394113,396
1631,1447940352879497235,2
1632,1447665062915854340,3
1633,1448353913825026051,14
1634,1447116731386896385,1
1635,1447267804047200261,14
1636,1448478464508583943,1
1637,1448463894977171457,7
1638,1448382173896138756,3
1639,1448317552011132931,87
1640,1447925087479472131,5
1641,1447891257838084097,2
1642,1447819681901985793,12
1643,1446114226280407041,5
1644,1448303258179710978,1
1645,1447990081701228555,78
1646,1448289426677846020,1
1647,1432492588423122948,16
1648,1448171617339658244,11
