Id,Label,timeset,size,modularity_class
2385,1445421310637658113,,36,31
2386,1437981489271017481,,86,37
2387,1434389801038274563,,4,1173
2388,1433499657259429890,,1,1174
2389,1448418071798943744,,2,1175
2390,1435409118571872261,,27,289
2391,1445368279095136257,,36,68
2392,1417866551886241794,,3,1176
2393,1248041944351232005,,2,1177
2394,819207647123501058,,1,1178
2395,3029101105,,5,45
2396,259243842,,84,2168
2397,1421329747842265099,,5,1179
2398,1431150768778878976,,2,1180
2399,867960253530333184,,18,1181
2400,1430201757917978624,,13,1182
2401,1445395912319246336,,5,31
2402,1443793508259676161,,5,1183
2403,1312113502346186754,,4,1184
2404,1430537134373588996,,33,1185
2405,1419272583237693448,,20,1186
2406,1305607497084854272,,5,1187
2407,1423974830773194758,,3,1188
2408,1443753430703435797,,12,68
2409,1342400544707637249,,2,1189
2410,1369242922160254978,,2,1190
2411,1195296705304039424,,2,1191
2412,1370677668937666560,,11,2379
2413,1015137980288102400,,6,1192
2414,1430250648470265862,,1,1193
2415,756402333769162752,,5,37
2416,1420830083456114689,,9,31
2417,1434849394474422276,,6,837
2418,1438236810921054212,,2,1194
2419,3179399429,,18,1195
2420,1318802098130243584,,3,1196
2421,1297398237179940864,,3,158
2422,1436671267332149250,,7,1197
2423,1426735574321225728,,2,431
2424,1432025594607325197,,12,2385
2425,1402209416078893059,,13,1856
2426,1448121081223647243,,1,1198
2427,1441659292579336193,,8,68
2428,1432654324354617346,,15,1199
2429,1267054772978282497,,1,68
2430,636702914,,3,837
2431,1434113599467819010,,20,31
2432,1428035708019609604,,100,1200
2433,1315933030364729344,,82,1201
2434,1431193939227201536,,2,1202
2435,1346424206536318976,,14,1203
2436,1434228701122732040,,1,1204
2437,999342487088050177,,1,351
2438,1406163373188845571,,2,1205
2439,1445328105506103306,,36,68
2440,190506438,,25,68
2441,1435486821031432194,,53,761
2442,2359613681,,21,1206
2443,1435275864703389701,,130,1961
2444,1436566340047753216,,2,1207
2445,2411372797,,2,1208
2446,1395296987419979777,,16,1209
2447,1435708530833518592,,6,1210
2448,973339469460815872,,1,837
2449,10866482,,5,1211
2450,1416246113460375553,,9,1212
2451,925501613975928833,,20,3439
2452,1447166702077239302,,6,43
2453,1405125859938377728,,6,1213
2454,2720979181,,1,31
2455,1357241474987950080,,2,1214
2456,409068866,,19,43
2457,1100255955478970368,,2,1215
2458,1415951877150232577,,5,1216
2459,1199030890535538690,,35,1217
2460,1192221279698505728,,1,1218
2461,1415607334617890816,,1,1219
2462,1396679330806198272,,4,1220
2463,1443399177271185408,,10,289
2464,1442464758083452929,,30,68
2465,1436490473175089154,,3,415
2466,1407793407653679104,,4,43
2467,420243131,,4,1221
2468,274066284,,275,837
2469,1441014091976298500,,2,1222
2470,1428793482412531714,,2,1223
2471,1442028717249740800,,2,1224
2472,1437899517609795591,,42,31
2473,798810763586478080,,14,1225
2474,1437843015679238148,,19,1226
2475,1393298812098203648,,14,1227
2476,1254957411967868929,,1,415
2477,1127265134953549825,,5,2459
2478,978835904986058763,,2,1228
2479,1345591340130775040,,7,1229
2480,1440598165732802567,,9,1230
2481,1444353244457754627,,52,1231
2482,962293079012241408,,24,1232
2483,263317022,,2,1233
2484,1403978656590950403,,5,1234
2485,1423736989816397835,,3,1235
2486,1437494606736904197,,8,1236
2487,1378673295680229376,,1,1237
2488,1425689895079608322,,19,68
2489,1437422442914492425,,2,1238
2490,1387796428257431557,,14,1239
2491,1439115137718308870,,6,37
2492,1446752778303332357,,1,1240
2493,1369563541880139776,,4,1241
2494,1428670206713466883,,30,1964
2495,1440633597606514693,,1,1242
2496,851661253944766465,,1,1243
2497,1432819170308132868,,1,1244
2498,1392244315171299330,,3,1245
2499,1425253074411560960,,29,1246
2500,1416548416704815106,,2,1247
2501,334730513,,1,837
2502,1410234133188550657,,5,1248
2503,1409785397413097474,,1,1249
2504,1420166484463063041,,31,31
2505,967728950683168770,,4,1250
2506,1371793547150647300,,3,1251
2507,1389261212702105601,,3,1252
2508,1403700260682178567,,14,1253
2509,1435762491502518280,,4,48
2510,1447142947263160327,,2,1254
2511,1446633314962612228,,14,1255
2512,1442551600942227459,,7,235
2513,1150660292264652801,,1,1256
2514,1398219687079538689,,12,3070
2515,1427592552266543107,,54,1257
2516,1432792647719063565,,70,1258
2517,1447262707409817601,,12,1259
2518,1280720211453206528,,21,1870
2519,1432027942159216643,,41,23
2520,1422274733278650368,,2,1260
2521,1440160799666753548,,7,1261
2522,1432213364998955013,,2,1262
2523,1391331236082196480,,25,1263
2524,1431876126113091584,,7,1264
2525,1431332422923268096,,3,1265
2526,1379059952,,1,289
2527,1385556778947989506,,2,1266
2528,1428109544622862336,,3,415
2529,1439439777170923523,,4,1267
2530,1112674597223190529,,2,23
2531,1413239441142030341,,17,31
2532,1425005796794847236,,2,1268
2533,135142326,,5,1269
2534,1439061943084478466,,10,837
2535,304581955,,174,1270
2536,1435477389086281732,,8,1271
2537,1426261083862536198,,7,31
2538,1392119830107488261,,12,1272
2539,149845553,,1,1273
2540,1440050244020957184,,1,1274
2541,1424211722991198208,,3,1275
2542,1386006793969565700,,3,415
2543,1433254109050703885,,4,1276
2544,1445537511141380100,,2,1277
2545,1254444836700082176,,32,68
2546,803585013157658624,,7,1278
2547,1436400576758259721,,1,1279
2548,1369685672013885442,,720,43
2549,1445025638621057025,,1,1280
2550,1378820489347469313,,1,37
2551,1363858420877709313,,3,31
2552,1434993187190411269,,38,31
2553,1359351317991366656,,3,1281
2554,1431423621365334016,,44,289
2555,1372159358088413187,,6,23
2556,1421735210811543554,,1,1282
2557,1382738927828795393,,3,1283
2558,1444237433680367617,,1,1284
2559,1442594522312019968,,3,1285
2560,1394684860757946368,,1,1286
2561,1038077115411976192,,1,1287
2562,1435679292415885312,,1,1288
2563,844243881516400640,,1,1289
2564,1427353995840933888,,6,1681
2565,1391673058742595591,,48,68
2566,1363798104957476864,,6,1290
2567,760204706320748544,,21,68
2568,2174240432,,105,68
2569,1427607436391759873,,8,1291
2570,1441590743181627395,,2,37
2571,1441571049909276672,,1,1292
2572,1427259078670172170,,1,1293
2573,1440993614352551938,,22,1294
2574,1414030612508332042,,7,1295
2575,1420149081284825091,,14,1296
2576,1281594429707624448,,4,837
2577,1419034457307336704,,3,1297
2578,1425553245544591372,,5,1298
2579,1448010449652387842,,24,289
2580,1299960887344680960,,6,1299
2581,1442791381294989322,,7,68
2582,1402461020388474881,,80,837
2583,1445431632710840320,,1,1300
2584,1442083857709236233,,11,1301
2585,1094153412034220033,,1,1302
2586,1427540218119401476,,37,837
2587,2286794344,,1,1303
2588,1434894911095115778,,8,837
2589,1446522141222981635,,3,1304
2590,1431897732965359617,,1,235
2591,1125057188370665472,,2,1392
2592,1421662362713530372,,22,1305
2593,784191017922727936,,4,1306
2594,1442573553480601600,,1,1307
2595,1408605191285489664,,1,31
2596,1159578491291131904,,1,235
2597,1389140653808967681,,2,1308
2598,1397245350159728649,,40,37
2599,1376803991439347714,,1,1309
2600,1443236669918875659,,3,1961
2601,1184924768274911232,,8,761
2602,1446220047928606729,,2,1310
2603,847582955463516160,,2,837
2604,1442611183261925382,,2,1311
2605,1433933738866626560,,2,1312
2606,1023609865619550213,,11,1313
2607,1365426503652106244,,2,1314
2608,1217756901267492867,,3,68
2609,1409188499140624385,,2,1315
2610,1131997494,,95,1316
2611,1383565088263528452,,1,1317
2612,1429358959266254855,,17,1318
2613,64463956,,8,1319
2614,1123008553491533824,,25,1585
2615,1330464102951645186,,1,1320
2616,1373930476973531137,,3,1321
2617,1390924153063022594,,3,415
2618,916728686216470530,,45,1322
2619,1414673899237908482,,137,31
2620,1082113063640330240,,16,1323
2621,1389217955762819073,,5,1324
2622,1403196781043720195,,4,1325
2623,1479368376,,3,1326
2624,1419457961248923649,,28,68
2625,1434985062563516422,,26,43
2626,91535730,,3,1327
2627,1426757089813094401,,8,2518
2628,1373885362246873099,,3,43
2629,1441564942180630533,,1,1328
2630,1443227893706932227,,17,1329
2631,1369634297011990528,,3,1330
2632,1380560262026170375,,8,945
2633,1443401318295433217,,3,1331
2634,1226671281417981953,,8,43
2635,1384149721351016461,,1,1332
2636,2806281006,,41,37
2637,1385245006953209860,,12,837
2638,1441197255277506560,,5,31
2639,1395386259447689217,,2,1333
2640,1399098943175286785,,4,1334
2641,1424699200961396747,,5,837
2642,1368035224987205639,,2,1335
2643,1358336082358767616,,1,1336
2644,1358977531710328834,,14,68
2645,1414444623288696840,,5,1337
2646,1433959721476796421,,6,1338
2647,1443067903910293504,,5,1339
2648,1421807381290393602,,2,1340
2649,1313538462,,1,1341
2650,1392912180048064514,,1,1342
2651,1445428621351530505,,2,1343
2652,394954023,,1,415
2653,1442776532875837442,,1,68
2654,3249918150,,8,761
2655,1439464344299966465,,1,1344
2656,1240549057602322433,,103,1345
2657,1383161711159558145,,1,1346
2658,1437554742943567874,,7,31
2659,1444745674319405060,,40,37
2660,1295135945088434179,,1,327
2661,172832892,,3,1347
2662,1439653049396383744,,40,68
2663,1359851148564287491,,3,351
2664,1401355397781409802,,2,1348
2665,1447837130491760644,,12,68
2666,981137115177156609,,5,1349
2667,1443948211299827749,,5,1350
2668,1437454799339880450,,5,1351
2669,1415453746406907907,,1,1352
2670,1446965361413394442,,2,289
2671,21113973,,22,622
2672,920067133886808064,,10,1353
2673,1445733888890974211,,1,166
2674,1437828746665287683,,2,1354
2675,1365045461950816265,,1,1355
2676,1442170695660699656,,1,1356
2677,2191440260,,68,1357
2678,1448398697864171523,,4,1358
2679,540541595,,3,23
2680,1433934117624766470,,1,1359
2681,1385609986592677889,,13,1360
2682,780208018520678400,,1,1361
2683,1204025054813736960,,4,1362
2684,1446305909655834626,,5,1363
2685,1423172229685075969,,1,1364
2686,1433785650868785156,,1,31
2687,1439623391758143488,,70,837
2688,1435312346226909185,,1,1365
2689,1296839400983158784,,3,289
2690,1438804569857929219,,1,1366
2691,161967833,,5,235
2692,959708019624853505,,2,1367
2693,1418269826737336320,,22,1368
2694,1447664990475988992,,1,1369
2695,1436038933318705153,,2,1370
2696,1444649220036648973,,9,68
2697,1425585963363885059,,2,1371
2698,1414442481941237767,,1,1372
2699,74477415,,3,1373
2700,2324435546,,3,1374
2701,1386594357063553028,,12,1375
2702,3237939519,,5,837
2703,1222384080,,14,351
2704,1306580149379497984,,1,1376
2705,2733041166,,2,761
2706,1439348969562419200,,73,31
2707,1441104106282631169,,2,1377
2708,1430643887387906058,,29,1378
2709,1432719496956063748,,1,1379
2710,1389256564381528064,,3,1380
2711,1355607111334420480,,4,1707
2712,1442176116706328576,,1,1381
2713,1432138160792915968,,11,1382
2714,1442021314076708865,,3,351
2715,1445249859749957634,,18,1383
2716,1433377606641061899,,5,1384
2717,2627618873,,2,31
2718,1260241128030441472,,12,1870
2719,1399560540461047811,,1,1385
2720,814180835519668224,,1,837
2721,1442462906440814597,,5,43
2722,1342619202906157056,,5,1386
2723,1447218879013572612,,1,260
2724,1432568560656728066,,17,1387
2725,1395783764744327175,,15,1388
2726,883224397825196032,,12,327
2727,2998076036,,1,1389
2728,1428087842031427584,,51,837
2729,1390437645436612608,,23,31
2730,1412544949870940161,,3,68
2731,952989762515763202,,1,1390
2732,1424815849165234178,,11,1391
2733,1436489232302837764,,3,226
2734,1441091558757986311,,1,1392
2735,952976175374123008,,1,1393
2736,1427115816122601473,,4,37
2737,1440851660809461769,,10,1394
2738,1356736385626099717,,2,23
2739,1393185031762452483,,3,1395
2740,1411792294215303178,,8,1396
2741,1349755540864425991,,3,1397
2742,1431961014241792001,,30,31
2743,1065406015963914241,,2,1398
2744,1443071597548429313,,13,68
2745,262146691,,4,1399
2746,1389337717952090125,,23,1400
2747,987961658,,6,1401
2748,1446490387863023620,,1,1402
2749,1445150012736933894,,1,1403
2750,1425080389287112711,,1,1404
2751,3969854474,,4,1405
2752,1319949592201359361,,2,1406
2753,1229435381898240000,,6,289
2754,1447287863498866688,,1,1407
2755,1279864362828791808,,1,226
2756,1348255801329258496,,7,1408
2757,1427674620153499650,,1,37
2758,1396533204488708097,,5,1409
2759,1162007425081315328,,2,235
2760,893556106907090944,,21,1410
2761,1382073110149570561,,4,1411
2762,1442626584205275138,,40,1412
2763,1445815623775240194,,7,1413
2764,3062205481,,2,107
2765,2858594153,,1,1414
2766,1310447977690005504,,40,31
2767,1439571981964349442,,17,31
2768,1403496370904907777,,10,1415
2769,1440090388044390402,,3,733
2770,1428700229814026245,,3,1416
2771,1377235518472261639,,10,1417
2772,1437537926473191440,,1,68
2773,1437737420150038529,,75,23
2774,820490898,,2,2415
2775,1446770325606240262,,1,1634
2776,1441201742641700865,,1,876
2777,1393909057870827520,,28,1418
2778,1433006385340592133,,1,1419
2779,1437496866640470017,,8,1420
2780,1270865013415215109,,2,1421
2781,236058748,,2,1422
2782,1248467838920044545,,3,1423
2783,907146102276857856,,5,1424
2784,1429256784934486024,,8,1425
2785,52176863,,2,1426
2786,1427023400858537993,,16,31
2787,1383182482628042752,,1,289
2788,1445546446770425864,,3,1427
2789,1308949742945144832,,8,68
2790,1437371090544779269,,3,1428
2791,1054391606491541505,,1,837
2792,1420448481257287682,,4,1429
2793,1393435967109861377,,10,1430
2794,3256814545,,2,37
2795,1395777747222474753,,5,1431
2796,1390726426400284674,,1,1432
2797,1434633159275126786,,11,837
2798,1433964633635840003,,9,1433
2799,1436781681336258566,,1,1434
2800,1365668411590737925,,6,837
2801,1382067009718870016,,4,1435
2802,1422072513710882819,,1,1436
2803,3806807601,,4,1437
2804,3989419828,,7,1438
2805,1337755677373194241,,2,1439
2806,1435483944867307521,,42,23
2807,1361749256101654532,,3,1440
2808,1445685048087252992,,6,1441
2809,1440198300573917184,,14,1442
2810,452505843,,2,1443
2811,1437521056768606208,,2,1444
2812,1424418313103421448,,1,1445
2813,1433871058642378778,,17,23
2814,1383381685509582857,,1,1446
2815,1442797825998340099,,6,1447
2816,1409851858030583817,,1,31
2817,1394529991526846468,,1,1448
2818,1444852242176090112,,3,1449
2819,1355480303616225281,,2,1450
2820,1412972157202698250,,7,1451
2821,1412462453074632709,,5,1452
2822,1368262579584458752,,32,1453
2823,1406309297475231754,,1,1454
2824,1379492884215304192,,15,31
2825,1382225639889985536,,6,1455
2826,1441843698958929927,,1,1456
2827,1433399584567529474,,3,1457
2828,1354115203714195457,,2,1458
2829,366094710,,5,1459
2830,1095647728498106368,,5,1460
2831,1432293863553699840,,1,23
2832,1381556206469181440,,1,235
2833,1358740187552092160,,2,1461
2834,1445439779525611520,,5,1475
2835,1445726953647099909,,6,2419
2836,1377354560629526532,,3,1462
2837,1446213515849740291,,3,37
2838,1442500007769239561,,2,6
2839,218791465,,2,1463
2840,1446716036640874499,,1,1464
2841,1447513667835244545,,1,1465
2842,1415793829047939076,,2,1466
2843,1444490505757204483,,9,1467
2844,1444659400367493120,,6,1468
2845,1444277204372840448,,10,1469
2846,1428581708622827522,,1,1470
2847,636264051,,10,235
2848,1442868401429381121,,1,1471
2849,1433389057799860225,,49,37
2850,1227690587412979713,,19,1703
2851,1447316683438362624,,1,1472
2852,818635202872410114,,5,1473
2853,78794796,,1,1474
2854,1918874179,,2,1475
2855,1444171440798912512,,10,1476
2856,1434547318527832065,,3,1477
2857,1403586772622213121,,5,1478
2858,862368107569979392,,3,1479
2859,1379181238502580224,,21,1480
2860,1446201855160238083,,3,31
2861,1381636810896506882,,1,1481
2862,1388534669617115138,,2,1482
2863,1403438682309369862,,1,1483
2864,1377760847750127621,,8,1484
2865,1446310035768938501,,2,1485
2866,1377625110341939207,,13,837
2867,1432850248397885440,,2,1486
2868,1445082554437185547,,7,1487
2869,176187599,,1,477
2870,1445495497058226182,,74,876
2871,1445400691,,20,485
2872,1430844757702496256,,12,1488
2873,966424686967033856,,9,1489
2874,1445096410626547712,,4,1490
2875,1312805643498258433,,5,1491
2876,1414622786916597768,,10,1492
2877,134773287,,3,1493
2878,1448005281263149061,,43,485
2879,2638172740,,13,1494
2880,1434867882975023112,,48,1495
2881,1438875048073482241,,6,1496
2882,1442204425255194636,,2,1497
2883,14090295,,8,1498
2884,461601251,,6,1499
2885,1193337964149006336,,2,761
2886,1365117395296264196,,1,1500
2887,1446101637345521664,,2,1501
2888,1444374907538874369,,3,1502
2889,1434655892469813255,,20,1503
2890,1076113709829947393,,4,1504
2891,1346101602252296194,,2,68
2892,1444076679278759937,,8,1505
2893,1441072474880462850,,9,351
2894,1429131809489448962,,1,1506
2895,1434817637490495498,,16,1507
2896,1390589376577646592,,157,43
2897,1420021136,,1,1508
2898,1399835469215539202,,9,1509
2899,3306346644,,15,68
2900,1445172771756068864,,1,1510
2901,1375710811553996802,,4,1511
2902,1434248318742368256,,1,1512
2903,1431122432132325378,,4,1513
2904,1507394064,,3,1514
2905,1437760901160046593,,1,1515
2906,1431017470920466439,,2,1516
2907,1445298069705093125,,2,1517
2908,1375886622898589697,,1,415
2909,3011777377,,1,23
2910,1440215633426206721,,14,1518
2911,1439482926593294336,,15,48
2912,1448136895062441987,,6,1519
2913,154176621,,2,837
2914,1409581231042351109,,4,837
2915,1398323779240181761,,2,1520
2916,1440930073188569093,,1,1521
2917,1423917547439620099,,1,1522
2918,1425285673154662400,,18,837
2919,269459364,,1,1523
2920,1436326024778747905,,3,1524
2921,1395271858791063559,,39,23
2922,1386351364897390596,,21,1525
2923,1435133190197288961,,32,23
2924,1372315623783555075,,3,1525
2925,1425518474357530632,,11,37
2926,366146957,,1,1526
2927,1395490694668734465,,19,1527
2928,1360386995114115074,,1,289
2929,1431549434685390849,,1,37
2930,1432985044386148352,,7,1528
2931,1435745270638256128,,1,1529
2932,1054343703622549506,,1,1530
2933,1436512410223919106,,12,1531
2934,1445525620444725259,,2,1532
