Source,Target,Type,Id,Label,timeset,Weight
719,1141,directed,1026,,,1
719,1348,directed,1027,,,1
719,16,directed,1028,,,1
719,112,directed,1029,,,2
719,377,directed,1030,,,1
723,711,directed,1031,,,1
734,734,directed,1032,,,2
734,738,directed,1033,,,2
734,738,directed,1034,,,2
734,734,directed,1035,,,2
735,195,directed,1036,,,1
735,699,directed,1037,,,1
735,589,directed,1038,,,1
735,2366,directed,1039,,,1
737,737,directed,1040,,,2
737,737,directed,1041,,,2
740,740,directed,1042,,,2
740,740,directed,1043,,,2
744,744,directed,1044,,,1
745,745,directed,1045,,,1
745,693,directed,1046,,,1
747,242,directed,1047,,,1
747,207,directed,1048,,,1
748,748,directed,1049,,,1
749,749,directed,1050,,,2
749,749,directed,1051,,,2
750,1,directed,1052,,,1
750,750,directed,1053,,,1
750,253,directed,1054,,,1
750,70,directed,1055,,,3
750,70,directed,1056,,,3
750,70,directed,1057,,,3
750,112,directed,1058,,,2
750,139,directed,1059,,,2
750,224,directed,1060,,,1
750,165,directed,1061,,,1
750,120,directed,1062,,,1
750,28,directed,1063,,,1
750,532,directed,1064,,,1
750,112,directed,1065,,,2
750,1410,directed,1066,,,1
750,55,directed,1067,,,1
750,150,directed,1068,,,1
750,89,directed,1069,,,1
750,769,directed,1070,,,1
750,88,directed,1071,,,1
750,111,directed,1072,,,2
750,139,directed,1073,,,2
750,567,directed,1074,,,1
750,400,directed,1075,,,4
750,400,directed,1076,,,4
750,400,directed,1077,,,4
750,400,directed,1078,,,4
750,1494,directed,1079,,,1
750,67,directed,1080,,,1
750,111,directed,1081,,,2
751,751,directed,1082,,,1
753,753,directed,1083,,,1
753,156,directed,1084,,,1
756,443,directed,1085,,,1
756,2353,directed,1086,,,1
756,546,directed,1087,,,1
757,757,directed,1088,,,1
759,759,directed,1089,,,2
759,1445,directed,1090,,,1
759,759,directed,1091,,,2
768,1182,directed,1092,,,1
769,769,directed,1093,,,1
771,966,directed,1094,,,1
775,775,directed,1095,,,1
776,175,directed,1096,,,2
776,776,directed,1097,,,1
776,175,directed,1098,,,2
777,3920,directed,1099,,,1
779,779,directed,1100,,,1
781,781,directed,1101,,,1
786,0,directed,1102,,,1
796,688,directed,1103,,,1
796,826,directed,1104,,,1
796,1266,directed,1105,,,1
796,4983,directed,1106,,,1
796,139,directed,1107,,,1
799,799,directed,1108,,,1
801,1294,directed,1109,,,1
807,807,directed,1110,,,1
811,381,directed,1111,,,1
817,928,directed,1112,,,1
817,1797,directed,1113,,,1
819,819,directed,1114,,,1
823,1526,directed,1115,,,1
824,149,directed,1116,,,1
824,3113,directed,1117,,,1
824,4638,directed,1118,,,1
824,1636,directed,1119,,,1
824,8,directed,1120,,,1
824,2002,directed,1121,,,1
825,3980,directed,1122,,,1
825,1838,directed,1123,,,1
825,1295,directed,1124,,,1
829,829,directed,1125,,,1
832,832,directed,1126,,,1
833,833,directed,1127,,,3
833,833,directed,1128,,,3
833,833,directed,1129,,,3
836,832,directed,1130,,,1
836,668,directed,1131,,,1
836,224,directed,1132,,,1
836,27,directed,1133,,,1
836,1017,directed,1134,,,1
837,994,directed,1135,,,1
838,838,directed,1136,,,1
842,842,directed,1137,,,1
843,843,directed,1138,,,1
844,844,directed,1139,,,2
844,245,directed,1140,,,1
844,844,directed,1141,,,2
846,846,directed,1142,,,1
849,38,directed,1143,,,1
857,857,directed,1144,,,2
857,886,directed,1145,,,1
857,1583,directed,1146,,,1
857,857,directed,1147,,,2
857,2415,directed,1148,,,1
857,2550,directed,1149,,,1
857,2166,directed,1150,,,2
857,2166,directed,1151,,,2
857,1244,directed,1152,,,1
860,860,directed,1153,,,1
863,863,directed,1154,,,1
868,5462,directed,1155,,,1
877,877,directed,1156,,,3
877,877,directed,1157,,,3
877,191,directed,1158,,,1
877,877,directed,1159,,,3
878,357,directed,1160,,,1
878,908,directed,1161,,,1
878,96,directed,1162,,,1
878,64,directed,1163,,,1
878,129,directed,1164,,,1
879,1050,directed,1165,,,1
879,879,directed,1166,,,1
879,4359,directed,1167,,,1
880,880,directed,1168,,,1
888,888,directed,1169,,,1
889,889,directed,1170,,,1
890,63,directed,1171,,,1
890,890,directed,1172,,,1
890,1397,directed,1173,,,1
891,891,directed,1174,,,2
891,866,directed,1175,,,1
891,2837,directed,1176,,,1
891,1866,directed,1177,,,1
891,891,directed,1178,,,2
891,1904,directed,1179,,,1
891,1,directed,1180,,,1
894,899,directed,1181,,,1
898,604,directed,1182,,,1
898,75,directed,1183,,,2
898,898,directed,1184,,,1
898,215,directed,1185,,,2
898,75,directed,1186,,,2
898,215,directed,1187,,,2
899,899,directed,1188,,,1
907,27,directed,1189,,,1
907,907,directed,1190,,,3
907,907,directed,1191,,,3
907,1739,directed,1192,,,1
907,273,directed,1193,,,1
907,2146,directed,1194,,,1
907,2224,directed,1195,,,1
907,2637,directed,1196,,,2
907,2967,directed,1197,,,2
907,2988,directed,1198,,,1
907,3302,directed,1199,,,1
907,2637,directed,1200,,,2
907,3458,directed,1201,,,1
907,3475,directed,1202,,,1
907,2800,directed,1203,,,1
907,3713,directed,1204,,,1
907,1114,directed,1205,,,1
907,4095,directed,1206,,,1
907,4129,directed,1207,,,1
907,4400,directed,1208,,,1
907,4662,directed,1209,,,1
907,4689,directed,1210,,,1
907,2967,directed,1211,,,2
907,907,directed,1212,,,3
907,332,directed,1213,,,1
907,5386,directed,1214,,,2
907,5386,directed,1215,,,2
907,252,directed,1216,,,1
907,5767,directed,1217,,,1
907,5773,directed,1218,,,1
907,5787,directed,1219,,,1
909,909,directed,1220,,,2
909,909,directed,1221,,,2
911,497,directed,1222,,,1
911,265,directed,1223,,,1
913,1503,directed,1224,,,1
913,165,directed,1225,,,1
913,209,directed,1226,,,1
913,350,directed,1227,,,1
920,451,directed,1228,,,1
920,38,directed,1229,,,1
922,922,directed,1230,,,1
923,923,directed,1231,,,1
925,209,directed,1232,,,1
925,925,directed,1233,,,1
926,104,directed,1234,,,1
928,817,directed,1235,,,1
928,1423,directed,1236,,,1
929,929,directed,1237,,,3
929,929,directed,1238,,,3
929,929,directed,1239,,,3
930,863,directed,1240,,,1
932,932,directed,1241,,,1
932,2601,directed,1242,,,2
932,2601,directed,1243,,,2
937,1598,directed,1244,,,1
938,410,directed,1245,,,1
943,943,directed,1246,,,1
950,104,directed,1247,,,1
950,2439,directed,1248,,,1
950,281,directed,1249,,,1
953,87,directed,1250,,,1
961,541,directed,1251,,,1
961,975,directed,1252,,,1
961,51,directed,1253,,,1
961,520,directed,1254,,,1
961,451,directed,1255,,,1
961,252,directed,1256,,,1
961,647,directed,1257,,,1
961,1429,directed,1258,,,1
961,82,directed,1259,,,1
961,188,directed,1260,,,1
961,104,directed,1261,,,2
961,151,directed,1262,,,1
961,509,directed,1263,,,1
961,2224,directed,1264,,,1
961,1810,directed,1265,,,1
961,117,directed,1266,,,1
961,829,directed,1267,,,1
961,38,directed,1268,,,1
961,674,directed,1269,,,1
961,104,directed,1270,,,2
962,962,directed,1271,,,1
967,98,directed,1272,,,1
976,976,directed,1273,,,1
979,3312,directed,1274,,,1
983,859,directed,1275,,,2
983,1109,directed,1276,,,1
983,983,directed,1277,,,1
983,859,directed,1278,,,2
985,571,directed,1279,,,1
985,45,directed,1280,,,2
985,518,directed,1281,,,1
985,45,directed,1282,,,2
985,123,directed,1283,,,1
985,734,directed,1284,,,1
985,773,directed,1285,,,1
985,49,directed,1286,,,2
985,720,directed,1287,,,1
985,1222,directed,1288,,,1
985,75,directed,1289,,,1
985,24,directed,1290,,,1
985,49,directed,1291,,,2
985,567,directed,1292,,,1
985,2,directed,1293,,,1
985,307,directed,1294,,,1
985,136,directed,1295,,,1
985,830,directed,1296,,,1
985,88,directed,1297,,,1
985,833,directed,1298,,,1
985,985,directed,1299,,,1
985,426,directed,1300,,,1
985,2679,directed,1301,,,1
985,2179,directed,1302,,,1
985,560,directed,1303,,,1
985,1017,directed,1304,,,2
985,263,directed,1305,,,1
985,3336,directed,1306,,,1
985,2896,directed,1307,,,2
985,294,directed,1308,,,1
985,1545,directed,1309,,,1
985,1017,directed,1310,,,2
985,3596,directed,1311,,,1
985,2896,directed,1312,,,2
985,3857,directed,1313,,,4
985,3857,directed,1314,,,4
985,3857,directed,1315,,,4
985,4420,directed,1316,,,3
985,4420,directed,1317,,,3
985,4420,directed,1318,,,3
985,4376,directed,1319,,,1
985,4427,directed,1320,,,1
985,380,directed,1321,,,1
985,70,directed,1322,,,1
985,3857,directed,1323,,,4
985,111,directed,1324,,,1
985,1836,directed,1325,,,1
985,4813,directed,1326,,,1
985,877,directed,1327,,,1
985,719,directed,1328,,,1
985,2386,directed,1329,,,1
994,833,directed,1330,,,1
997,420,directed,1331,,,1
997,3910,directed,1332,,,1
997,205,directed,1333,,,1
997,400,directed,1334,,,1
997,2151,directed,1335,,,1
997,1001,directed,1336,,,1
997,43,directed,1337,,,1
997,72,directed,1338,,,1
997,209,directed,1339,,,1
997,1161,directed,1340,,,1
997,103,directed,1341,,,1
997,1485,directed,1342,,,1
997,38,directed,1343,,,1
997,51,directed,1344,,,1
997,451,directed,1345,,,1
997,642,directed,1346,,,1
997,691,directed,1347,,,1
997,5083,directed,1348,,,1
1001,1001,directed,1349,,,2
1001,994,directed,1350,,,1
1001,1001,directed,1351,,,2
1009,1009,directed,1352,,,7
1009,1009,directed,1353,,,7
1009,1009,directed,1354,,,7
1009,1009,directed,1355,,,7
1009,1009,directed,1356,,,7
1009,1009,directed,1357,,,7
1009,1009,directed,1358,,,7
1017,1017,directed,1359,,,2
1017,2654,directed,1360,,,1
1017,1017,directed,1361,,,2
1020,617,directed,1362,,,1
1023,369,directed,1363,,,1
1023,175,directed,1364,,,4
1023,1450,directed,1365,,,1
1023,175,directed,1366,,,4
1023,175,directed,1367,,,4
1023,1023,directed,1368,,,1
1023,649,directed,1369,,,1
1023,175,directed,1370,,,4
1024,1024,directed,1371,,,1
1026,4,directed,1372,,,1
1028,38,directed,1373,,,1
1028,219,directed,1374,,,1
1028,1429,directed,1375,,,1
1034,1034,directed,1376,,,1
1034,66,directed,1377,,,1
1034,54,directed,1378,,,1
1034,290,directed,1379,,,1
1034,278,directed,1380,,,1
1034,151,directed,1381,,,1
1034,267,directed,1382,,,1
1034,330,directed,1383,,,1
1034,544,directed,1384,,,1
1034,516,directed,1385,,,1
1034,321,directed,1386,,,2
1034,321,directed,1387,,,2
1034,234,directed,1388,,,1
1034,451,directed,1389,,,1
1034,420,directed,1390,,,1
1034,829,directed,1391,,,1
1034,117,directed,1392,,,1
1034,2565,directed,1393,,,1
1034,38,directed,1394,,,1
1034,642,directed,1395,,,1
1037,503,directed,1396,,,1
1037,832,directed,1397,,,1
1040,64,directed,1398,,,1
1040,1267,directed,1399,,,1
1043,1043,directed,1400,,,1
1043,57,directed,1401,,,1
1047,1047,directed,1402,,,1
1050,1050,directed,1403,,,1
1051,686,directed,1404,,,1
1051,1051,directed,1405,,,3
1051,1051,directed,1406,,,3
1051,1051,directed,1407,,,3
1053,1760,directed,1408,,,1
1053,1446,directed,1409,,,1
1054,1776,directed,1410,,,1
1059,8,directed,1411,,,1
1067,872,directed,1412,,,1
1072,112,directed,1413,,,5
1072,112,directed,1414,,,5
1072,112,directed,1415,,,5
1072,112,directed,1416,,,5
1072,231,directed,1417,,,3
1072,1301,directed,1418,,,1
1072,139,directed,1419,,,1
1072,231,directed,1420,,,3
1072,224,directed,1421,,,3
1072,112,directed,1422,,,5
1072,224,directed,1423,,,3
1072,464,directed,1424,,,1
1072,224,directed,1425,,,3
1072,3545,directed,1426,,,1
1072,67,directed,1427,,,1
1072,231,directed,1428,,,3
1072,400,directed,1429,,,1
1078,1078,directed,1430,,,1
1079,1042,directed,1431,,,1
1080,1080,directed,1432,,,1
1083,1083,directed,1433,,,2
1083,1083,directed,1434,,,2
1084,1084,directed,1435,,,1
1087,128,directed,1436,,,1
1097,1129,directed,1437,,,1
1102,1102,directed,1438,,,1
1110,654,directed,1439,,,1
1111,3130,directed,1440,,,1
1116,1116,directed,1441,,,1
1120,11,directed,1442,,,1
1125,1125,directed,1443,,,1
1126,2423,directed,1444,,,1
1127,224,directed,1445,,,1
1127,1127,directed,1446,,,2
1127,1127,directed,1447,,,2
1132,1132,directed,1448,,,1
1134,4988,directed,1449,,,1
1135,3301,directed,1450,,,1
1136,30,directed,1451,,,1
1136,1308,directed,1452,,,1
1136,1647,directed,1453,,,1
1137,1137,directed,1454,,,1
1145,1145,directed,1455,,,1
1147,1147,directed,1456,,,1
1154,1290,directed,1457,,,10
1154,1290,directed,1458,,,10
1154,1290,directed,1459,,,10
1154,1290,directed,1460,,,10
1154,1290,directed,1461,,,10
1154,1290,directed,1462,,,10
1154,1290,directed,1463,,,10
1154,1290,directed,1464,,,10
1154,1290,directed,1465,,,10
1154,1290,directed,1466,,,10
1156,1156,directed,1467,,,1
1157,1157,directed,1468,,,1
1157,462,directed,1469,,,1
1157,1334,directed,1470,,,1
1157,501,directed,1471,,,1
1157,234,directed,1472,,,5
1157,234,directed,1473,,,5
1157,234,directed,1474,,,5
1157,234,directed,1475,,,5
1157,234,directed,1476,,,5
1161,260,directed,1477,,,1
1163,2318,directed,1478,,,1
1164,312,directed,1479,,,1
1165,3381,directed,1480,,,1
1166,3529,directed,1481,,,1
1166,1423,directed,1482,,,1
1166,350,directed,1483,,,1
1170,1170,directed,1484,,,1
1174,106,directed,1485,,,1
1174,1174,directed,1486,,,1
1174,65,directed,1487,,,1
1174,1361,directed,1488,,,1
1175,5400,directed,1489,,,1
1179,1179,directed,1490,,,1
1192,397,directed,1491,,,1
1202,501,directed,1492,,,1
1202,1202,directed,1493,,,1
1203,1203,directed,1494,,,1
1204,1244,directed,1495,,,1
1204,1877,directed,1496,,,1
1204,2893,directed,1497,,,1
1204,484,directed,1498,,,1
1204,2714,directed,1499,,,1
1208,211,directed,1500,,,1
1211,135,directed,1501,,,1
1211,139,directed,1502,,,1
1211,460,directed,1503,,,1
1211,104,directed,1504,,,1
1211,541,directed,1505,,,1
1211,451,directed,1506,,,1
1211,248,directed,1507,,,1
1211,2565,directed,1508,,,1
1211,359,directed,1509,,,1
1211,431,directed,1510,,,1
1211,520,directed,1511,,,1
1211,642,directed,1512,,,1
1211,1799,directed,1513,,,1
1211,1288,directed,1514,,,1
1215,1387,directed,1515,,,1
1215,1252,directed,1516,,,1
1215,4067,directed,1517,,,1
1215,2568,directed,1518,,,1
1215,112,directed,1519,,,1
1215,1305,directed,1520,,,1
1215,1,directed,1521,,,1
1216,2687,directed,1522,,,1
1223,0,directed,1523,,,1
1223,62,directed,1524,,,1
1223,1103,directed,1525,,,1
1225,156,directed,1526,,,1
1228,24,directed,1527,,,1
1229,1229,directed,1528,,,1
1231,1231,directed,1529,,,3
1231,1231,directed,1530,,,3
1231,1231,directed,1531,,,3
1231,3667,directed,1532,,,1
1231,216,directed,1533,,,1
1235,1368,directed,1534,,,1
1235,3390,directed,1535,,,1
1235,1909,directed,1536,,,1
1244,1244,directed,1537,,,1
1246,1246,directed,1538,,,1
1246,112,directed,1539,,,2
1246,209,directed,1540,,,1
1246,247,directed,1541,,,1
1246,112,directed,1542,,,2
1246,234,directed,1543,,,1
1246,67,directed,1544,,,1
1246,224,directed,1545,,,1
1246,231,directed,1546,,,1
1247,1247,directed,1547,,,1
1254,153,directed,1548,,,2
1254,185,directed,1549,,,1
1254,58,directed,1550,,,3
1254,58,directed,1551,,,3
1254,58,directed,1552,,,3
1254,2130,directed,1553,,,1
1254,749,directed,1554,,,1
1254,62,directed,1555,,,1
1254,380,directed,1556,,,1
1254,60,directed,1557,,,1
1254,136,directed,1558,,,1
1254,200,directed,1559,,,1
1254,0,directed,1560,,,2
1254,0,directed,1561,,,2
1254,980,directed,1562,,,1
1254,153,directed,1563,,,2
1257,843,directed,1564,,,1
1259,1259,directed,1565,,,2
1259,1259,directed,1566,,,2
1260,724,directed,1567,,,1
1261,1261,directed,1568,,,1
1261,224,directed,1569,,,1
1262,66,directed,1570,,,1
1262,694,directed,1571,,,1
1262,177,directed,1572,,,1
1262,326,directed,1573,,,1
1262,28,directed,1574,,,1
1262,524,directed,1575,,,1
1262,1144,directed,1576,,,1
1262,29,directed,1577,,,1
1262,104,directed,1578,,,1
1262,217,directed,1579,,,1
1262,2098,directed,1580,,,1
1262,305,directed,1581,,,1
1262,1489,directed,1582,,,1
1262,117,directed,1583,,,1
1262,276,directed,1584,,,1
1262,153,directed,1585,,,1
1263,673,directed,1586,,,1
1263,1265,directed,1587,,,1
1263,1418,directed,1588,,,1
1263,211,directed,1589,,,1
1265,1263,directed,1590,,,1
1265,424,directed,1591,,,1
1265,4113,directed,1592,,,1
1265,211,directed,1593,,,1
1268,2721,directed,1594,,,1
1274,6,directed,1595,,,1
1274,51,directed,1596,,,1
1274,460,directed,1597,,,1
1274,66,directed,1598,,,1
1274,420,directed,1599,,,1
1274,359,directed,1600,,,1
1274,1274,directed,1601,,,2
1274,541,directed,1602,,,1
1274,278,directed,1603,,,1
1274,1274,directed,1604,,,2
1274,608,directed,1605,,,1
1274,4187,directed,1606,,,1
1274,829,directed,1607,,,1
1274,451,directed,1608,,,1
1274,252,directed,1609,,,1
1274,104,directed,1610,,,1
1274,239,directed,1611,,,1
1274,827,directed,1612,,,1
1274,117,directed,1613,,,1
1274,647,directed,1614,,,1
1274,2545,directed,1615,,,1
1274,375,directed,1616,,,1
1274,159,directed,1617,,,1
1274,188,directed,1618,,,1
1274,151,directed,1619,,,1
1274,642,directed,1620,,,1
1274,1288,directed,1621,,,1
1274,38,directed,1622,,,1
1278,677,directed,1623,,,1
1278,1366,directed,1624,,,1
1278,1298,directed,1625,,,2
1278,1298,directed,1626,,,2
1281,130,directed,1627,,,1
1281,1281,directed,1628,,,1
1282,1282,directed,1629,,,1
1284,917,directed,1630,,,1
1284,2665,directed,1631,,,1
1284,516,directed,1632,,,1
1284,544,directed,1633,,,1
1284,2899,directed,1634,,,1
1284,1696,directed,1635,,,1
1284,509,directed,1636,,,1
1290,1154,directed,1637,,,14
1290,1154,directed,1638,,,14
1290,1154,directed,1639,,,14
1290,1154,directed,1640,,,14
1290,1154,directed,1641,,,14
1290,1154,directed,1642,,,14
1290,1154,directed,1643,,,14
1290,1154,directed,1644,,,14
1290,1154,directed,1645,,,14
1290,1154,directed,1646,,,14
1290,1154,directed,1647,,,14
1290,1154,directed,1648,,,14
1290,1154,directed,1649,,,14
1290,1154,directed,1650,,,14
1294,801,directed,1651,,,1
1297,1297,directed,1652,,,1
1302,2006,directed,1653,,,1
1304,1850,directed,1654,,,1
1309,1325,directed,1655,,,1
1311,1311,directed,1656,,,1
1314,1314,directed,1657,,,1
1316,2159,directed,1658,,,1
1320,1320,directed,1659,,,2
1320,1320,directed,1660,,,2
1323,1641,directed,1661,,,1
1323,373,directed,1662,,,1
1324,294,directed,1663,,,1
1325,1337,directed,1664,,,1
1326,272,directed,1665,,,1
1327,642,directed,1666,,,1
1327,1513,directed,1667,,,1
1327,51,directed,1668,,,1
1330,1330,directed,1669,,,1
1335,591,directed,1670,,,1
1335,70,directed,1671,,,1
1336,38,directed,1672,,,1
1339,1316,directed,1673,,,1
1340,1340,directed,1674,,,2
1340,1340,directed,1675,,,2
1341,1341,directed,1676,,,1
1341,139,directed,1677,,,1
1345,370,directed,1678,,,1
1345,1235,directed,1679,,,1
1347,650,directed,1680,,,1
1348,5104,directed,1681,,,1
1350,1350,directed,1682,,,1
1351,1351,directed,1683,,,1
1356,2860,directed,1684,,,1
1357,1357,directed,1685,,,1
1364,1652,directed,1686,,,1
1364,1656,directed,1687,,,1
1364,1672,directed,1688,,,2
1364,1672,directed,1689,,,2
1364,1045,directed,1690,,,1
1364,260,directed,1691,,,1
1364,139,directed,1692,,,1
1364,1338,directed,1693,,,1
1364,5059,directed,1694,,,1
1364,1361,directed,1695,,,1
1367,4272,directed,1696,,,1
1376,38,directed,1697,,,1
1379,2378,directed,1698,,,1
1379,567,directed,1699,,,1
1379,1379,directed,1700,,,1
1379,1014,directed,1701,,,1
1379,925,directed,1702,,,1
1387,1387,directed,1703,,,1
1390,460,directed,1704,,,1
1393,1393,directed,1705,,,1
1397,397,directed,1706,,,1
1397,231,directed,1707,,,1
1399,1978,directed,1708,,,1
1401,1401,directed,1709,,,2
1401,1401,directed,1710,,,2
1401,155,directed,1711,,,1
1408,1408,directed,1712,,,2
1408,1429,directed,1713,,,1
1408,177,directed,1714,,,1
1408,1408,directed,1715,,,2
1408,642,directed,1716,,,1
1408,1346,directed,1717,,,1
1408,541,directed,1718,,,1
1408,51,directed,1719,,,1
1408,184,directed,1720,,,1
1408,1979,directed,1721,,,1
1408,1206,directed,1722,,,1
1408,2261,directed,1723,,,1
1408,1525,directed,1724,,,1
1408,2144,directed,1725,,,1
1408,420,directed,1726,,,1
1408,38,directed,1727,,,1
1408,516,directed,1728,,,1
1408,610,directed,1729,,,1
1410,1227,directed,1730,,,1
1411,1216,directed,1731,,,1
1414,1414,directed,1732,,,1
1423,392,directed,1733,,,1
1423,928,directed,1734,,,1
1425,1425,directed,1735,,,1
1425,2893,directed,1736,,,1
1426,1426,directed,1737,,,1
1426,1446,directed,1738,,,1
1431,172,directed,1739,,,1
1431,459,directed,1740,,,1
1436,607,directed,1741,,,1
1436,1893,directed,1742,,,1
1436,282,directed,1743,,,1
1436,1436,directed,1744,,,1
1436,1096,directed,1745,,,1
1436,734,directed,1746,,,1
1436,1576,directed,1747,,,1
1436,1166,directed,1748,,,1
1436,829,directed,1749,,,1
1436,667,directed,1750,,,1
1436,817,directed,1751,,,1
