Id,Label,timeset,size
4229,790235790014029824,,1
4230,1444746853032112132,,3
4231,1394633428276977664,,6
4232,1423333068056588288,,1
4233,1415285583715332097,,3
4234,1428969379350212618,,4
4235,1430791818837385217,,4
4236,900171012,,12
4237,1393468736275841026,,3
4238,1435129404410236928,,3
4239,1412114798494425096,,24
4240,21931363,,6
4241,1436377882884902915,,1
4242,1434997926783164419,,1
4243,1440028195655454722,,15
4244,1444219266971152384,,1
4245,1405027937800187907,,14
4246,1444472421403275267,,1
4247,1428763839676440577,,2
4248,1410415669468831744,,5
4249,1447729874446266369,,2
4250,1429494741259800583,,3
4251,890121162797326339,,2
4252,835538954401296387,,1
4253,1306532655828094981,,1
4254,1429405146505646085,,1
4255,1426906972557766661,,2
4256,1432576577657704449,,7
4257,1214826316207448064,,1
4258,1366266424671555584,,5
4259,1435035123846574081,,5
4260,1368607037702221828,,1
4261,27283262,,3
4262,1438141468145750017,,10
4263,143203838,,8
4264,993485016339398657,,4
4265,1440039724446486541,,1
4266,39689608,,4
4267,401754691,,2
4268,1412168764284706822,,10
4269,618498490,,3
4270,1444082059446611968,,6
4271,1439040666328203266,,1
4272,1234827339260817409,,1
4273,1275810109671661573,,3
4274,602828128,,2
4275,1382459514545438724,,2
4276,1337056244348178440,,11
4277,1434182638525419528,,1
4278,1434263078238052356,,7
4279,1437769928212353031,,1
4280,1427859092752662530,,2
4281,745492348285575168,,1
4282,2377572788,,9
4283,1447623723666739202,,1
4284,1425335322078900229,,1
4285,1438432411382009859,,10
4286,1424447668877766661,,8
4287,1443550778132766721,,1
4288,1440120103954046976,,3
4289,1310158979545399296,,2
4290,1441823898757074951,,2
4291,1420091948753375232,,13
4292,1437770250855010313,,1
4293,1375073326029225994,,18
4294,1385237872173670407,,1
4295,1430831142744305668,,1
4296,19179503,,10
4297,86467464,,4
4298,1433426459498987523,,3
4299,1351968412784873477,,8
4300,1432714531374047239,,1
4301,1434835318167912456,,2
4302,1406246797408751621,,1
4303,1119954004723867648,,3
4304,1439818248912994305,,4
4305,1040205081675816960,,1
4306,1444681002069135366,,1
4307,1426075341349478400,,2
4308,882582928252907520,,4
4309,1442726582062354432,,2
4310,1413380033851265032,,1
4311,133873077,,6
4312,1438774365705834499,,1
4313,1432483126899527685,,1
4314,1092957293811970048,,1
4315,1444222873590243332,,4
4316,1440416498154045446,,1
4317,1437792089513861121,,4
4318,1397899882367635458,,2
4319,797998871293136896,,1
4320,1370084546209779713,,3
4321,1358231184128507905,,1
4322,1423828839118123014,,2
4323,14471538,,1
4324,1433127472598589448,,2
4325,1447410651807158274,,1
4326,1439942398944157696,,1
4327,1108678072100741120,,1
4328,472052295,,1
4329,1444147172195274752,,8
4330,43794153,,1
4331,1432014090751430657,,1
4332,1070349521140486144,,3
4333,1411094952885424134,,5
4334,2353363314,,31
4335,1389925133373018112,,26
4336,290555198,,33
4337,1435242839433261060,,2
4338,1373502454541651970,,1
4339,1384993798221041664,,3
4340,1436849806522175489,,1
4341,1435159138573582336,,12
4342,1413554743247507460,,1
4343,1432471318088269824,,1
4344,1440222746642817029,,6
4345,1408491631397928962,,1
4346,1439936467711709190,,5
4347,1423271766617624576,,1
4348,3556404317,,1
4349,1227890755751956480,,5
4350,1435508409856667648,,4
4351,1418696263634092037,,2
4352,1440840844781649927,,4
4353,626757258,,1
4354,1374865289905586182,,1
4355,1418281673712676868,,6
4356,3419530221,,1
4357,1438473051188838405,,10
4358,1427853411806957569,,1
4359,1417263985603366917,,1
4360,1243806168746569728,,3
4361,1401749338393620480,,3
4362,1395658693258059780,,1
4363,1435537748186779650,,12
4364,3017768483,,2
4365,1371947887492468741,,1
4366,1440942182823759872,,1
4367,1443279744242434056,,22
4368,1433380093603336197,,2
4369,1434730512145211394,,5
4370,1442695517968887809,,6
4371,308230918,,4
4372,1439622152379064327,,2
4373,1445453099984830467,,6
4374,1434465623933952001,,2
4375,1426815922673799170,,1
4376,1412910681813291011,,4
4377,1375676773262757888,,6
4378,1372563545443889157,,9
4379,1406763862637039624,,8
4380,1398560615501811713,,5
4381,979615982506278914,,4
4382,1440991410237239296,,3
4383,908667916584984576,,6
4384,1436724175876595712,,2
4385,1433541737226530827,,13
4386,1277593087423008768,,1
4387,1417880175912554506,,14
4388,2958863561,,2
4389,1677838321,,3
4390,1366567332303101954,,1
4391,115579959,,12
4392,1439881244385366021,,1
4393,916155699779928069,,3
4394,1446442453796638741,,9
4395,3026345460,,15
4396,935625078871613440,,1
4397,1427099824432697348,,4
4398,1225849258349355013,,5
4399,1444535456641662977,,12
4400,1204043957325447168,,3
4401,1442936828684812290,,1
4402,1445372037845901327,,1
4403,1435349748031148036,,2
4404,1406631932817932296,,2
4405,1364470388458053632,,1
4406,297761086,,4
4407,1442156335009722389,,5
4408,2342049092,,2
4409,1431651049044119552,,4
4410,3044505196,,1
4411,1447894724296134665,,1
4412,377329181,,1
4413,1443979231860559873,,31
4414,1415973687388372992,,1
4415,880540751070973953,,1
4416,1201108824913924099,,1
4417,1423395434131771399,,1
4418,1139530033091895297,,2
4419,1404124064898109443,,4
4420,1447630634206310415,,3
4421,1445678420726214657,,6
4422,1407385433567240198,,2
4423,1367653862996287493,,3
4424,1445988454995841024,,4
4425,1434408055349805057,,1
4426,1439344562959437826,,2
4427,439438210,,1
4428,1434824998233862149,,2
4429,1388921117612691460,,3
4430,2570256336,,1
4431,3378683890,,2
4432,1432302611412230145,,4
4433,1519708826,,1
4434,1442552665066524673,,1
4435,1448113941234683906,,2
4436,1205484899949432832,,2
4437,949541765358419968,,1
4438,1437858058521165824,,2
4439,1402758175015665666,,2
4440,1412085616330907651,,2
4441,2321459642,,2
4442,1362083367110340608,,3
4443,1438099171140120576,,5
4444,1444257472219271173,,1
4445,1409538824183685122,,1
4446,1435277000948731910,,12
4447,1413181379244957703,,2
4448,1246441792020627457,,3
4449,1446650096242790400,,2
4450,917217800434970624,,10
4451,770889330860630016,,2
4452,32273215,,1
4453,1436288189740765189,,1
4454,1361382765447454721,,2
4455,1382926385027575809,,4
4456,1247929885907136514,,1
4457,1396044951507644419,,2
4458,1008197951355871234,,1
4459,1422817044123119621,,5
4460,1044791184097521664,,1
4461,1357427695060213762,,3
4462,1447920637855535119,,1
4463,1367980093038080003,,2
4464,1438821248528703495,,1
4465,1405885461269209090,,1
4466,1227969822513721346,,7
4467,956135683667656704,,1
4468,1440351499486326799,,2
4469,1392859447102410761,,2
4470,1401297148617003013,,1
4471,1437945143122964486,,1
4472,1426877762783125509,,6
4473,949136461797838848,,3
4474,1384777277683212291,,8
4475,1447095139554390018,,4
4476,1378396847937585155,,5
4477,1447859685223067653,,3
4478,1386694282996715522,,5
4479,1440647640484483082,,23
4480,1338266170172960769,,1
4481,1432389314952974350,,1
4482,1431954668452786178,,1
4483,1445797450460155906,,3
4484,1440765750545846272,,3
4485,925564410,,4
4486,1171913734677090305,,16
4487,1443334761582235649,,4
4488,1185153792,,2
4489,1251879860856696832,,1
4490,1445201256578838530,,1
4491,334225809,,1
4492,1419001507505217540,,3
4493,821825792652914689,,2
4494,1438497210853851146,,3
4495,1386434278406426625,,1
4496,217569431,,1
4497,1365492202860908545,,2
4498,1412294494528098306,,1
4499,1425383216408502273,,1
4500,1437526889422225409,,1
4501,1301787657488355328,,1
4502,1414989159790432256,,1
4503,1430281203211505675,,1
4504,1315920590826422272,,2
4505,1433052123814580229,,4
4506,1430193041118273550,,6
4507,1436879878171754499,,2
4508,1377661363754053644,,3
4509,1414766281111138304,,1
4510,1408668371986522115,,1
4511,1439310535107887104,,1
4512,243171987,,4
4513,1440503640960028681,,5
4514,1439342123132801034,,1
4515,38276318,,7
4516,1293795198905077760,,2
4517,1423571715314028548,,2
4518,3949876823,,1
4519,1431253051340251141,,3
4520,1425316736212025354,,1
4521,1442877288203251725,,1
4522,792736056395243521,,6
4523,1433178837483917317,,1
4524,90799473,,1
4525,1390533084714389508,,1
4526,1434710093778411521,,1
4527,1445459728209887243,,3
4528,1318242727977312258,,2
4529,1188082385922846720,,1
4530,293818233,,1
4531,1427771394968915971,,1
4532,1377969383960535044,,2
4533,1446745718450888712,,1
4534,1446018467358986240,,2
4535,1357362530717433860,,11
4536,1447569581388619777,,3
4537,753964404744523776,,1
4538,1439020496000065536,,10
4539,1405105667594244097,,3
4540,1371948817885585413,,3
4541,1432017243932614663,,1
4542,998980296862187521,,1
4543,1437591903965310979,,2
4544,1437288949739888640,,3
4545,1433427510021165065,,28
4546,1437209040640114693,,1
4547,1440048181618700292,,3
4548,1311341664389091329,,8
4549,1060310517238112259,,5
4550,1430637355602309123,,1
4551,1293815365496053760,,1
4552,903082906385514498,,1
4553,1432754192771215362,,1
4554,2233353007,,7
4555,1432959731933581313,,1
4556,1360245542924603392,,5
4557,1351573172802478082,,2
4558,1345735545738158081,,7
4559,1376380149273272320,,2
4560,1430983666474307585,,2
4561,184679805,,7
4562,65553338,,1
4563,1409361664131014656,,2
4564,1134614533991948289,,15
4565,923168500759384064,,5
4566,399985511,,1
4567,1429247214170353668,,3
4568,1424390538720161796,,1
4569,1404922119243325444,,1
4570,1382278819877380098,,1
4571,922412675941801984,,4
4572,1305486143115472896,,1
4573,1251230863,,1
4574,1260567783286472707,,1
4575,1445904346575609863,,6
4576,1327208763409895425,,1
4577,1433111184022990850,,1
4578,1300737450029903872,,2
4579,1435323038803931141,,2
4580,1617303180,,18
4581,1448198232010539011,,4
4582,1436741065101430791,,2
4583,1435637858048483330,,2
4584,1438043183393517573,,1
4585,1418137900567388162,,6
4586,1438427013786783750,,44
4587,1435927427503427585,,1
4588,325466045,,1
4589,740730385412161536,,1
4590,1436183029597278210,,10
4591,1313798818098565120,,6
4592,1448085815981137925,,4
4593,1382643143988944898,,2
4594,1423672201883131904,,2
4595,1392852973055787012,,1
4596,2503386737,,2
4597,1441502204905525249,,4
4598,1446429143290335256,,1
4599,1309157163529637896,,10
4600,1376758728096051200,,1
4601,1434141323863359491,,2
4602,1433810134904475653,,3
4603,1422099451376668673,,2
4604,3066006870,,1
4605,1433056265085890565,,2
4606,1439247914782666760,,5
4607,1432290119361384448,,1
4608,1445110356653842432,,3
4609,1442891267696824324,,11
4610,1387956653048299520,,6
4611,1428355368011198476,,2
4612,1377341827045548035,,1
4613,1442566223686819846,,1
4614,1376735537218785289,,1
4615,189394889,,123
4616,1077829603085950977,,23
4617,1243909538383712257,,1
4618,38618517,,1
4619,1442930519801532417,,1
4620,1448023367349686283,,5
4621,1427542790947315712,,3
4622,835279556,,1
4623,1411081309175402500,,2
4624,603829905,,1
4625,1400473753461542913,,5
4626,1437957479560667139,,2
4627,1379985839103504385,,5
4628,1043329602557423616,,4
4629,1305328852898664451,,1
4630,1443265004292161536,,3
4631,1406301141986643968,,9
4632,1431863273490636810,,1
4633,1447584302552727558,,43
4634,1442746632051716097,,3
4635,1435668679354732557,,2
4636,1437028609777098757,,5
4637,1434145433748525058,,2
4638,1426708304949022723,,2
4639,1200476589563105280,,1
4640,1445592158610726924,,1
4641,1442465971214503936,,2
4642,2870630485,,11
4643,1409503453240446982,,11
4644,1381135839833550853,,7
4645,1432695252759027728,,1
4646,1433356529583882242,,1
4647,1355712551598743553,,1
4648,1394190925442736134,,4
4649,1443698936552775684,,3
4650,1434573435787689986,,3
4651,4639517062,,4
4652,1441976816705572872,,1
4653,1446498662327197740,,2
4654,1445599090876715019,,2
4655,1446908273198837760,,2
4656,1413843355063119875,,1
4657,1391054726519738369,,3
4658,1196905177367949314,,1
4659,1298239303533748226,,9
4660,1440400873360740363,,1
4661,1436707036792647689,,2
4662,38810031,,2
4663,211999386,,1
4664,1155337969,,2
4665,1372453892240203781,,2
4666,1431547015603834880,,5
4667,1392517676715716608,,1
4668,1408257675159216133,,1
4669,1433848034228592646,,1
4670,1259744833012240385,,2
4671,1439507440299503618,,1
4672,1408453588205068288,,1
4673,1442747526621196288,,1
4674,211140453,,1
4675,1072725685808984064,,2
4676,1379735992584826880,,1
4677,1435002109980721153,,1
4678,372459348,,2
4679,1377349893266632704,,2
4680,1417755475668393986,,2
4681,1428132033776205825,,2
4682,1446129354535096324,,1
4683,1431616753843507200,,1
4684,1431423874705473537,,1
4685,1044149140912054273,,4
4686,1408245125025656833,,1
4687,1110845683618246658,,10
4688,1446535612320813063,,1
4689,1267023626068357120,,1
4690,1401211681863356419,,1
4691,3116985428,,5
4692,1388822611296243712,,4
4693,1392825533495402500,,1
4694,1447932331818426379,,5
4695,916793622644719616,,3
4696,60699895,,1
4697,1444663626896318464,,2
4698,1218005134388736001,,5
4699,1270789396694999040,,1
4700,1360537178108010502,,1
4701,1389853516118716417,,7
4702,1432838666892812297,,1
4703,1437125406826532864,,5
4704,1369477450988740611,,3
4705,1443564994222706689,,23
4706,1365458786815799297,,1
4707,1434432697242251266,,5
4708,722796093612797952,,11
4709,1432472501548769288,,7
4710,1432217938573111299,,2
4711,1437074012648136706,,2
4712,1311215932660826112,,6
4713,2990859391,,1
4714,1438203061256720384,,1
4715,1369790970590425090,,1
4716,1440917795034701836,,10
4717,16025413,,5
4718,1437145912220991492,,1
4719,1430457146357993478,,4
4720,1440491128936034307,,1
4721,1442571276678164481,,2
4722,1403140405365981184,,1
4723,1376161437106765837,,2
4724,1420017028442755075,,3
4725,1427187113913569282,,2
4726,1441035347085840396,,6
4727,1415265759186407429,,1
4728,3236290939,,1
4729,2614712071,,2
4730,1446689185096626180,,4
4731,1102734278058622976,,1
4732,1337451468987592705,,1
4733,1432137047578484739,,2
4734,1111350714,,1
4735,14742722,,3
4736,969820356381847552,,5
4737,1441666798798065666,,3
4738,1311178330612338689,,10
4739,1356200851572973569,,3
4740,4780693218,,1
4741,1433618362525884419,,2
4742,912101411365834752,,3
4743,1371682806745628677,,1
4744,1130050481420554240,,6
4745,1417389576281284616,,1
4746,1309872950389215233,,2
4747,1424942388573732866,,1
4748,1435807966121402369,,2
4749,1298701544481787906,,2
4750,1444703556054011906,,8
4751,1439032875945365504,,2
4752,1435843822433419269,,1
4753,1130001301004120066,,3
4754,1441112669293924362,,2
4755,1437561518766362625,,2
4756,1339864106564632576,,4
4757,957933440355090432,,2
4758,1268232795853381642,,26
4759,1446116854238367758,,2
4760,1369033038148100098,,3
4761,1390404317681754116,,3
4762,102789042,,1
4763,1397941482556907523,,1
4764,1432672684694024194,,5
4765,1436833715179692032,,5
4766,263398674,,1
4767,1176720476241948673,,1
4768,1446807261767102469,,2
4769,1367069576123408384,,1
4770,1441370491348869126,,6
4771,1437251510165905415,,2
4772,1434367994021310466,,1
4773,1385887519443587080,,2
4774,2892095491,,4
4775,1443453464126840837,,3
4776,941348880259485697,,84
4777,1443384936388513792,,7
4778,1431082309420150787,,6
4779,1153684760784453633,,1
4780,1344324473273671682,,2
4781,848890280,,2
4782,1371244657741426690,,2
4783,711622400186720256,,5
4784,1433748014993137665,,5
4785,1444909150350229504,,1
4786,911537707305725952,,5
4787,1421544342825676803,,2
4788,777198165544071171,,1
4789,1305176154207326208,,1
4790,1439960088396144640,,5
4791,1416307676393328640,,4
4792,1433765013374787611,,3
4793,1401253229334237189,,7
4794,1387082625987354624,,1
4795,1437557009520414727,,2
4796,1341037027513479168,,1
4797,1430789195291783168,,1
4798,1407590750410342402,,2
4799,742621924769992704,,2
4800,1428192476133695494,,1
4801,1437825927786885120,,1
4802,1437869348471910409,,2
4803,1403650026019164163,,1
4804,910120467037655040,,3
4805,1421336940268331010,,1
4806,1418066897459814402,,2
4807,1439458861723881472,,4
4808,1444810173688598530,,4
4809,1200730703010258946,,3
4810,1298859631230554112,,2
4811,2697124582,,3
4812,965447469059530752,,6
4813,1422242507744759815,,3
4814,1444582896161931267,,6
4815,1436311611111874560,,4
4816,1443937844905627649,,2
4817,1347109501866889223,,1
4818,1444932652587495425,,2
4819,1140194774671978497,,1
4820,2577974262,,9
4821,1426628272180236288,,12
4822,3161124178,,1
4823,1440900821038759940,,23
4824,1379774059840344064,,1
4825,1426906211786498069,,1
4826,1440478156620664847,,1
4827,1905246337,,1
4828,1194559454894841856,,1
4829,1445938047904714758,,12
4830,1428800889419149314,,1
4831,1444583610829484038,,12
4832,1403810661914841091,,1
4833,464331259,,1
4834,1217822906044112896,,3
4835,1393789016655368194,,1
4836,1436038482628005905,,8
4837,1263066071705235456,,1
4838,1446370128745148425,,3
4839,1422823264334716931,,1
4840,1445029751203188741,,2
4841,1402663384336715779,,2
4842,1357803104696172548,,1
4843,1447427443237679109,,1
4844,553790706,,1
4845,1434758099387232262,,1
4846,1428322333559820292,,2
4847,1376837509359919107,,1
4848,1445774958617980947,,1
4849,1108307784670433280,,2
4850,1230848314796597248,,2
4851,1446700801095659521,,1
4852,1336846570499665920,,2
4853,1442834804219600901,,1
4854,2384117748,,1
4855,1625157374,,1
4856,1445758056764096526,,1
4857,2698542492,,1
4858,897506675418165248,,1
4859,4366733127,,1
4860,944395601373945856,,3
4861,1381177252860280832,,1
4862,1445347825710141442,,1
4863,1421798915976929290,,1
4864,1395559832,,1
4865,1419219330202411009,,3
4866,924258664575270912,,1
4867,1447203852629860353,,2
4868,1441431494782713858,,1
4869,1439659245281202180,,2
4870,1409434512040206337,,1
4871,1442888523623768064,,3
4872,1428487771308625929,,1
4873,1448136117857898503,,2
4874,388768213,,2
4875,1398210384092225537,,1
4876,1439557292597268489,,1
4877,3351266392,,1
4878,1433473449859555329,,7
4879,1372788131812974598,,2
4880,1448289225955168259,,1
4881,1389144813170266115,,1
4882,1447160735445004291,,172
4883,1393052720001556481,,1
4884,1423589039039418368,,6
4885,1362817838352850946,,2
4886,1436099281442705410,,2
4887,1366412038294016001,,2
4888,1438200257792380945,,12
4889,1436935850793725952,,1
4890,2923428715,,3
4891,1360454244696870912,,1
4892,124696521,,14
4893,1393185947068641286,,1
4894,1445433067410280448,,4
4895,1446832133113360392,,3
4896,1444090360309764098,,1
4897,1448097370013634564,,1
4898,1441972272453931012,,3
4899,747888478357164032,,2
4900,1441187911957843973,,6
4901,1446620769145036801,,1
4902,1446768425452380161,,2
4903,250025879,,2
4904,1401153573782790145,,3
4905,1445732228210651136,,11
4906,1430134306098204677,,1
4907,118971952,,1
4908,1078917754021912576,,1
4909,1437461244819263490,,1
4910,1438873913539317762,,5
4911,1436252653810507776,,1
4912,1440636874851184648,,1
4913,1441202683700940808,,1
4914,1419950676340260865,,13
4915,1445124192022802446,,3
4916,1433225505235357699,,2
4917,1389457476743942148,,3
4918,1568227771,,6
4919,1406259756000374784,,1
4920,1422460872732123136,,1
4921,1432946217038843905,,1
4922,1434949159832936459,,1
4923,1137911629,,1
4924,1355474771660730370,,1
4925,1350951545244966912,,1
4926,774282244294713344,,5
4927,1415647300303527936,,3
4928,1445762297134141453,,5
4929,340556795,,1
4930,1155844423978225665,,1
4931,1389786651942035457,,7
4932,417193582,,1
4933,1445433390598066187,,1
4934,1247067482814173193,,2
4935,1363477009096208384,,1
4936,38683229,,1
4937,1437979701704740864,,1
4938,1428141481542492165,,1
4939,951592734879637505,,2
4940,1134180052642467841,,1
4941,1443015404629082121,,2
4942,1305025741453697025,,1
4943,1317330170,,1
4944,1430801961088081923,,1
4945,1430280104480055303,,1
4946,602884368,,1
4947,1416184913481502726,,2
4948,1388488282736971783,,2
4949,352498035,,1
4950,1423045149966442496,,4
4951,1343829792999702528,,1
4952,1446119455012970507,,1
4953,3177843278,,7
4954,1444162207571333120,,2
4955,1437954986835542017,,3
4956,1437222745926889473,,1
4957,1429483427540213767,,1
4958,1445879780834824202,,4
4959,2526180715,,2
4960,1435342399400779776,,1
4961,1434044235582377991,,1
4962,1325152103795339264,,1
4963,1415220402167685120,,1
4964,1228047581156081666,,4
4965,1437376682638200841,,2
4966,1432050114319761409,,1
4967,1433886652825538561,,1
4968,855080624,,1
4969,1244250523424849921,,1
4970,1412321315911049216,,21
4971,1330280311729647616,,2
4972,1444983518921060354,,4
4973,838034628,,2
4974,1371409073040687105,,1
4975,1447893619323686915,,2
4976,1359357423580925953,,3
4977,1367237191345332225,,1
4978,1417675534847381506,,1
4979,1416506835671126025,,7
4980,1439532520106823681,,2
4981,1423634620373946370,,5
4982,1438006243990200324,,6
4983,1432993170187558919,,4
4984,1438980120119754755,,1
4985,1218796232430116864,,3
4986,1426638440834101250,,2
4987,1349965524483022848,,2
4988,1201086974821642240,,2
4989,948935767,,59
4990,1381879937393516548,,2
4991,1308628329130467336,,1
4992,1430263036753895427,,1
4993,1440737684662542349,,1
4994,1390320236524539910,,3
4995,1426023182578847745,,1
4996,1409918932761202694,,1
4997,1438697123869036545,,1
4998,4928312597,,1
4999,1277719859636428806,,1
5000,1415396149507330053,,5
5001,1445120900534259717,,1
5002,1392217473194217474,,5
5003,1436927146669187072,,1
5004,337745506,,1
5005,919464528,,1
5006,1370062147531665409,,1
5007,1061111571248607232,,2
5008,1398635331813969920,,2
5009,1443564488301580288,,1
5010,1400023105528025093,,31
5011,1406994578008424451,,1
5012,1431301535468773382,,1
5013,1433529926502674440,,1
5014,1429937635942797357,,3
5015,1444978283666313216,,16
5016,1023267956531163136,,2
5017,1036090072939024386,,2
5018,1391981787014782978,,2
5019,1172718191010824192,,4
5020,1432224831668297735,,1
5021,1288061714903138305,,4
5022,1407441142099107846,,2
5023,1443772353499090949,,3
5024,1196866142524055552,,1
5025,1444174004642742283,,1
5026,1042145551,,2
5027,1149383447519092737,,5
5028,1441805656407764994,,2
5029,1401627775803400194,,3
5030,1052180521436889088,,1
5031,1357431384617418754,,4
5032,1439751903278161921,,1
5033,227673385,,5
5034,1379724302640091144,,1
5035,1430456417039699977,,1
5036,952839221798043650,,9
5037,1433588411567329285,,1
5038,1422376610716602374,,1
5039,63952866,,1
5040,1405169977276129281,,1
5041,1444271952601001992,,1
5042,1343642773610614784,,4
5043,1434738015549620229,,1
5044,1405506186133348357,,1
5045,1187509316879712256,,2
5046,1120535082,,1
5047,1405901626284544000,,1
5048,1437473824858124291,,1
5049,224476764,,3
5050,1139552950173368325,,3
5051,1364226953046204420,,1
5052,1441594939326881793,,4
5053,1386309840205713411,,1
5054,1366539350385778688,,1
5055,1122164838430646273,,1
5056,1316876236212342784,,2
5057,1260360024779444224,,6
5058,540913635,,1
5059,1439072886791180295,,1
5060,1429808571357802504,,5
5061,1428048532896890882,,8
5062,1408824630379376641,,2
5063,1326914505406877698,,3
5064,327979959,,2
5065,798084940546134016,,6
5066,2512450424,,3
5067,946366444949864448,,3
5068,1327817011536277504,,2
5069,1379761341473382401,,1
5070,1433921427422470145,,1
5071,1444810405847592967,,2
5072,1437518771699208202,,1
5073,1415747953625636869,,1
5074,1359911401800814594,,1
5075,1438109721970446337,,1
5076,1306026400931958784,,2
5077,1362012533884870657,,5
5078,1301680975403839490,,3
5079,1432282551557627906,,4
5080,1254793784707166210,,5
5081,1443162794459869184,,1
5082,1402878108085063681,,1
5083,1224208822371176448,,8
5084,725103664411582465,,5
5085,1339256919723302928,,1
5086,1375158912106823687,,1
5087,982051027196301313,,1
5088,1425503725808988170,,1
5089,1447468948233064449,,1
5090,1445408566396047374,,3
5091,1344199836552323075,,1
5092,168113422,,5
5093,1342033644702093312,,2
5094,1395871153479168001,,3
5095,2848270607,,1
5096,1294152995840471041,,2
5097,1403152727778201601,,1
5098,1304475356829810689,,1
5099,1318450812,,5
5100,1438649061217914881,,21
5101,1429085058992771076,,1
5102,1440180610442547209,,1
5103,1445373273512898563,,1
5104,1437338042,,2
5105,711098029613383681,,1
5106,1446305400891056128,,1
5107,1436033353422102537,,1
5108,1445313194818420737,,3
5109,1392201072152879106,,4
5110,1368743841122115587,,1
5111,1349025813207764993,,2
5112,1424987611903381509,,1
5113,1413006677809369090,,1
5114,961596631132004354,,2
5115,1413608544142721024,,1
5116,1423056576215064579,,2
5117,1269260058392539137,,2
5118,1405564751116079107,,2
5119,1372638927547338754,,4
5120,90828940,,1
5121,1357672009552064514,,3
5122,996646740383096832,,1
5123,1355114239996948481,,1
5124,1276426886403379200,,1
5125,1380513194146295808,,1
5126,1402502416793174017,,1
5127,2791824859,,3
5128,1414456473304793092,,1
5129,1209219257600331777,,1
5130,1433870685726597122,,1
5131,1139139885686591488,,2
5132,1426453076961992704,,1
5133,1385284096969039881,,1
5134,1153311114496790529,,1
5135,1444465084806402048,,1
5136,924148627936874497,,1
5137,1339127650833469440,,1
5138,1214847710185979904,,1
5139,1416715947163852801,,1
5140,1436885536703123458,,3
5141,1443818169139871744,,1
5142,1325482734840524800,,2
5143,1393514651531546624,,2
5144,1399992874507280387,,2
5145,1272625099,,1
5146,999084617830486016,,1
5147,1345328303872368642,,2
5148,1382910050323234816,,1
5149,1296468348130058242,,2
5150,1239897877293359104,,1
5151,1414508182857150465,,1
5152,1294480537801773056,,2
5153,67988415,,4
5154,1447370606186541059,,1
5155,903607948672360448,,1
5156,906265077917118464,,1
5157,1277296496732504064,,2
5158,1440736088583127042,,2
5159,1412011272707530756,,2
5160,1409651861381169152,,1
5161,1318341538468876288,,1
5162,1304450991622770689,,1
5163,1439873308942487554,,1
5164,107032317,,1
5165,1374009574991278080,,2
5166,1127542059173404673,,1
5167,1432149054012608513,,1
5168,1271287039128817664,,1
5169,710811430354690048,,1
5170,813349647112617984,,1
5171,1438197293149130752,,1
5172,1053290962942717952,,1
5173,1378496716983447552,,2
5174,1324939058225709058,,1
5175,1340490201626382338,,1
5176,1406106450267500544,,2
5177,1035945861841395712,,1
5178,1429137308712845325,,2
5179,268172046,,1
5180,1402500173666734080,,1
5181,1396909258982100992,,2
5182,1403687962064216066,,1
5183,1430553701391867905,,1
5184,1382951631843561475,,1
5185,3547683135,,3
5186,1416707395196051461,,1
5187,1295227222249410560,,1
5188,1379685015185842176,,1
5189,1365568970665971713,,1
5190,1102953496003801089,,4
5191,956877007677108224,,5
5192,1436628466959478798,,1
5193,1415153838760235010,,3
5194,1434102494137880581,,4
5195,950812476567777281,,3
5196,1357043301862559744,,1
5197,1446499025168048143,,1
5198,1132086543785455616,,3
5199,1440246569400365065,,7
5200,1437547797872615430,,1
5201,1066675783840747520,,4
5202,3225969302,,1
5203,1249061349038133248,,1
5204,615202170,,1
5205,1387715808877551616,,3
5206,1386189432290562052,,2
5207,34079088,,5
5208,1359094335485038594,,3
5209,775835539111026689,,3
5210,1443970550540509195,,2
5211,1442843426341285892,,1
5212,1277641334770319360,,6
5213,1422315897050390529,,1
5214,1443928798358118400,,2
5215,1365696866072027137,,3
5216,1084414361324539904,,1
5217,1385098126956978179,,4
5218,1442663155382079488,,1
5219,950110836042825728,,1
5220,1317810421919813632,,1
5221,1353373937665675265,,3
5222,1380537830779260936,,1
5223,1447497735800823811,,1
5224,1440845627659669510,,1
5225,1441782974597398537,,3
5226,4668667567,,1
5227,1435558147817570309,,2
5228,1269847789049131008,,2
5229,943378092059496448,,1
5230,1402307134683979776,,1
5231,1415170784855658501,,2
5232,952899705419325440,,5
5233,1429588471354642436,,3
5234,1447272886029389824,,1
5235,1370444193492054019,,1
5236,1422958533167910914,,9
5237,27201765,,1
5238,1108887428,,2
5239,1385594186058113028,,1
5240,1442378127045320706,,1
5241,1445567119597269004,,3
5242,1440377856970743820,,1
5243,1445684367423016966,,12
5244,1393034012596264972,,1
5245,1095679007012601856,,2
5246,1441619751990484992,,1
5247,1209680610177904640,,4
5248,1372571407679320064,,7
5249,1433180049222602753,,14
5250,1390179808445931520,,3
5251,1441324607332515846,,1
5252,1363056261894344707,,2
5253,1381879794627964929,,10
5254,1444009827097841684,,1
5255,1438659136166711296,,2
5256,1387124643241373697,,2
5257,1442827776424251392,,4
5258,1172492149,,3
5259,1388378011796262920,,1
5260,1443611724150554624,,6
5261,1292846490361171969,,1
5262,1444541940532334595,,3
5263,1435622314129780739,,1
5264,902866628462997505,,1
5265,1440744244239503365,,5
5266,1447923849274740740,,2
